,y_0,y_1
0,1.389868964284738,1.000258565678381
1,1.0804629021320549,1.0002082442257414
2,0.8973504766555056,1.0001651512555014
3,0.7762134492597079,1.0001002962914398
4,0.6951671833314517,1.000004474686858
5,1.4094407140999263,1.000227971014289
6,1.0845131646951225,1.000151438911606
7,0.8980775492676104,1.0000814998571315
8,0.7774889611880631,1.000024703899313
9,0.715572416395019,0.9977651600502552
10,1.4455658608344526,1.0002664519883993
11,1.1085241081271262,1.000110449524749
12,0.9133026826632089,1.000015470518509
13,0.8129457802903083,0.9991028513654974
14,0.8285663917258058,0.8702136119612438
15,1.5081335553130855,1.0001181647886648
16,1.1448842179737357,0.9999006308211625
17,0.9313863294484511,0.9362547250875808
18,0.8808884996161531,0.6662904605586005
19,0.7735136799173643,0.3621409157791986
20,1.586970241028108,0.9950274385705531
21,1.1944325433520493,0.6477113048812208
22,0.8661327942047455,0.042534595974280436
23,0.6834263571065858,0.00351889914617597
24,0.5789749862232958,6.437820874208766e-05
